,gains,tot_volume,frac_change,rsquared,trend
63,0.0,510357.0,1.0049642558655174,0.05848412007438657,1.5804168266106387e-05
64,-0.0016797696315933308,457048.0,0.9694988368913627,0.3032243024053149,-8.005799370424093e-05
65,0.0013188930958003553,1370476.0,1.0019820497525638,0.3418846463828906,-2.3097743445663954e-05
66,0.0,538381.0,0.9813988089430528,0.8272997589340911,-0.000316634888580104
67,0.0,989436.0,0.9392631936714766,0.9199476570066297,-0.0005141596258623695
68,0.005306613056971665,926753.0,0.9826990060887759,0.8106459992744918,-0.0002258830087514792
69,0.0,423865.0,0.9824686345226681,0.9096854329622682,-0.00019638737199845828
70,0.001108567039917796,2175557.0,0.9804348526920412,0.20152287457543533,-9.12220300693317e-05
71,0.012760581274107174,804044.0,0.998181776566939,0.10213605234565204,0.00019047713180402696
72,0.001954626839518525,8918260.0,0.9840848378009524,0.1914692375720569,0.0002149209521924043
73,0.0,1081707.0,0.9632495059155476,0.8177040427288746,-0.0005457535642916965
74,0.0,2654564.0,0.9040697219082967,0.8577592582010759,-0.0004361949469764025
75,0.0014992131829529853,495575.0,0.9940119816046499,0.4361783820774144,-0.00010055147717209031
76,0.0,970326.0,0.9118763026886993,0.8159088237043843,-0.00038279853885733126
77,0.0,694457.0,0.9893454840437735,0.8092868367942972,-0.00011544305885175284
78,0.006731499877206337,10535042.0,0.9739129996104448,0.6884581496575553,-0.00029312612757260303
79,0.004102969509242271,427946.0,0.9857820129307527,0.024419297896665682,-4.577522427341801e-05
80,0.017190218953888836,16226400.0,0.9457206091382536,0.4076687919246343,-0.00047305542843724136
81,0.0005823788889163239,4144703.0,1.0031568370900794,0.49850017027458443,1.7148429419192478e-05
82,-0.000841415960391334,659656.0,0.9824999968210855,0.5525025708484443,-9.78516562383423e-05
83,0.008704076524153948,570738.0,1.0108023676130715,0.03539095379108126,-3.5878577587329396e-05
84,0.0,290202.0,0.9479495401003494,0.6600845734398578,-0.0002222791472216182
85,0.001370520213887838,366895.0,0.9860234688152802,0.5490880808073959,-0.0003326698586928039
86,-0.000996862666752918,1212082.0,0.974947831625314,0.33789278870014644,-5.4533210009523634e-05
87,0.0,369848.0,0.9651845671814749,0.8035981719388605,-0.00020529204410931067
88,0.0,2827048.0,0.8687484973518749,0.8630236633527792,-0.0008075673568926432
89,0.0024968169185866085,1048570.0,0.9828009413491492,0.6160805217962751,-7.4348576203783e-05
90,0.0009132629274910542,3012771.0,0.9972727515480735,0.8304277558509494,-0.0003580920431501
91,-0.0016821242376922063,530933.0,0.9859504073607889,0.7263045568182303,-0.000500903415729674
92,0.0,914833.0,0.9340135864207675,0.9291882529782575,-0.0004556540096103499
93,-0.0008680753892762461,925860.0,0.9863013832849639,0.6496104409276424,-6.99437751202389e-05
94,-0.002428326211268317,1531989.0,0.9542936390539057,0.7586295216663497,-0.00021666233161890164
95,0.0,348876.0,0.9753708545599121,0.5436047033902012,-8.368551230161305e-05
96,0.000577713991355866,415607.0,1.0034903702197977,0.684818826255648,0.00012994179659744952
97,0.0020121185722323798,2862454.0,0.9784585513065008,0.7999251344267643,-0.00020010419435860882
98,0.0,610167.0,0.9595015224622979,0.5228851212463015,-0.00015967946072048656
99,0.007998050359638631,401494.0,1.0050704431068525,0.03785135369268857,-2.7580257914365663e-05
100,0.0,408177.0,1.0022200981065588,0.07087082853934734,-1.0736290555047712e-05
101,0.0034561903129546323,922110.0,0.9699999491373698,0.8185998993323075,-0.0003898204986561565
102,0.0,1532798.0,0.8283489537865447,0.9014915790452328,-0.001342277354067801
103,0.0,939939.0,0.9603399603987787,0.9030237344471083,-0.0003210822856975934
104,0.0,384161.0,0.989112552964836,0.8680730694934757,-0.0001385335660616238
105,0.0,232378.0,0.9359822460797513,0.7676889952305629,-0.0002576168803942302
106,-0.000762721240989972,865232.0,0.9768310600175467,0.20136785876218102,-9.184362298149408e-05
107,0.0,658243.0,0.9397481939578042,0.9202143619699513,-0.00030541113849977513
108,0.0022172398086899303,1021637.0,1.0022222730848525,0.6808795310975077,-0.00015383477522805023
109,0.01256286243519078,2055701.0,0.9868203627214533,0.6389534538874505,-0.0002663575592187234
110,0.0,527483.0,1.0038886333265566,0.06180011241063065,1.704750364352592e-05
111,-0.0044187342090237225,1114004.0,0.9799465113656495,0.3461281889890513,-5.899715847850516e-05
112,0.008227623259871475,366308.0,1.0017170067177052,0.023119711313335005,-2.922324292896199e-05
113,0.0016920861489049255,3159263.0,0.9719471818648283,0.20039050564802643,-4.4053265146972025e-05
114,0.0,980049.0,0.9649584213870342,0.788542213160787,-0.00024033766622937646
115,0.0,4208256.0,0.9556777432114884,0.8002741752267122,-0.0002784399581775119
116,0.03583923217877327,1652108.0,0.9614740323020844,0.28109609226606913,-0.00023389804796228984
117,0.0,273680.0,0.9843897855613162,0.2108570132757695,-3.615520675256318e-05
118,0.01074803339970587,265571.0,0.9963730726636609,0.4548013300288748,-8.361416613695747e-05
119,0.010262725522829586,207066.0,1.0,0.15942864039111912,-8.082932154220517e-05
120,0.011420131904431585,312909.0,1.0177305159841903,0.0014162535766813868,5.62480478092266e-06
121,0.0,1743817.0,0.9412582374985132,0.9377108872023058,-0.0005250466135439407
122,0.0,444205.0,0.979249992821938,0.5608199407895023,-8.096056479353475e-05
123,0.0,802509.0,0.9847454876183593,0.3470744941976156,-9.43380716330081e-05
124,-0.0009711485882041293,417603.0,1.0128713302579908,0.7966850172806856,5.451922778388383e-05
125,0.0,10547412.0,0.9225564121654136,0.837642190125331,-0.0004178434283979014
126,0.0,2150363.0,0.9614512285315145,0.769440711479202,-0.00020205728444615414
127,0.015738512208069988,1272502.0,0.8651212050745524,0.4890905831785819,-0.0004901366559968226
128,-0.0017281500916318526,289425.0,0.9835226756112646,0.7458555531697196,-0.00011041170931234367
129,0.0,880308.0,0.9593023169850879,0.9199476578399858,-0.00041636656280221335
130,-0.0011049976432125908,1107670.0,0.9890830317182088,0.004619060577132992,5.190564885448894e-06
131,0.0,910785.0,0.9539473803915147,0.766434522378533,-0.00021981770354202322
132,-0.008645510964396141,752797.0,0.9622222052680122,0.8622224438026779,-0.00024570041439866215
133,0.00025184688516532994,534929.0,0.9728395438488618,0.11500085183184887,-4.78004835663201e-05
134,0.0,1869093.0,1.0007576412916719,0.32258962476873004,-1.2858119646078951e-05
135,0.004907971009235457,1127979.0,0.9987744817317604,0.1071005832427393,-4.2364815491598054e-05
136,-0.007627588428082865,470527.0,0.9728892525310906,0.385936088637291,-9.51419408108597e-05
137,0.006306655187991783,267283.0,1.019407539937117,0.021411756336186288,-2.4364297834099992e-05
138,0.0025773170536873558,1465752.0,0.9712121007783283,0.6662027054274757,-0.00014116263374783187
139,-0.002350140444515092,974523.0,1.0023552117516397,0.34044124921522734,-6.773320898206123e-05
140,0.0,1061915.0,0.9618138794207441,0.030712907986964428,-4.939450779878842e-05
141,0.006078934315090212,630341.0,0.9960725903501293,0.5632793762747211,-0.00015902364358309152
142,0.008022655592703432,1750417.0,1.0045631681202183,0.5060956520885415,-0.00023154591985342771
143,0.011431298660803613,1458394.0,0.9696631037046706,0.7745262604927013,-0.0003804283032950209
144,0.0013055129348615857,1662371.0,0.9782051189568074,0.44761784365771495,-5.7059257729017195e-05
145,-0.002560459421932837,332171.0,0.9909604609878255,0.4462680825894076,-5.812863828093376e-05
146,0.0017942995142079532,420377.0,0.9970325730992762,0.4416509519623483,-0.00015780754636043654
147,0.005284010692994112,1727000.0,0.9729381402122418,0.642492305540994,-0.00014782045168507335
148,0.0,3274217.0,0.9577922728020541,0.2377292422942077,-6.485421625436911e-05
149,-0.0025866134122033424,270561.0,0.9933333763709435,0.7325999424515227,-0.00031176563896407385
150,-0.008077534357567973,714579.0,0.9549027144376949,0.6989837330230814,-0.00029123113606447786
151,0.0,818682.0,0.9762501757101645,0.5486814960798174,-0.00011170487529700744
152,0.01032443868718147,1328934.0,0.9788462190938442,0.6761909933403538,-0.0002720787612364649
153,0.0,544778.0,0.9716453288393845,0.5793696776952956,-0.00013195259584206155
154,0.0,770707.0,0.9549549968812272,0.8940274261695567,-0.0002627218435985435
155,-0.0004045400145472611,282743.0,0.9725797195098548,0.5732931277533788,-0.000103447370725984
156,0.0096962026377716,2031878.0,0.9577814377398299,0.9224611678997623,-0.00034666469718425537
157,0.004439309457784368,746568.0,0.9827040606473911,0.7275931340675625,-0.00020439162061833136
158,0.003225828986840762,441885.0,0.9676165794307886,0.6457863319100012,-0.00020931324169921322
159,0.011880610470974107,831775.0,1.0138889248990497,0.10730907590994176,7.697378569678272e-05
160,0.0,6969853.0,0.9530445526848317,0.889082809185259,-0.00038822894717798666
161,-0.0019450821410593733,524629.0,0.9944659444848596,0.24260558229013524,-3.419513658463554e-05
162,0.025695906552171355,8743710.0,0.953061221510805,0.7075418281718242,-0.0006007576104197833
163,0.0,1048495.0,0.9708835380780799,0.8059752023736241,-0.00027118958269492575
164,0.0,1175036.0,0.9572071948712083,0.4959566591541415,-0.00015023100497174005
165,0.0,566109.0,0.9666404867841248,0.4150466406768481,-0.00012446919202312268
166,0.0,344691.0,0.9644190008947788,0.5461624763366355,-0.00016252704013418185
167,0.0007291876456474444,361073.0,0.9995147875504279,0.019532075607285277,-6.118416035118319e-06
168,0.0,962634.0,0.9460189437561229,0.8268626660538382,-0.0003359311773902903
169,0.0,1613044.0,0.9313962584409604,0.9460582474155371,-0.0005497232872913756
170,0.0,5363691.0,0.9549839642418115,0.8494751629633783,-0.0002638317701985628
171,-0.0038610186464320684,250961.0,0.9750189309043829,0.5025830377453597,-8.038225169171734e-05
172,0.0,206282.0,0.9871244753767833,0.033337792631526,-1.2148525089327186e-05
